CountryID,Country Name,CaseCount,Date
4,Mali,7,11/6/2015
4,Mali,7,11/10/2015
4,Mali,7,11/11/2015
4,Mali,7,11/12/2015
4,Mali,7,11/16/2015
4,Mali,7,11/17/2015
4,Mali,7,11/20/2015
4,Mali,7,11/24/2015
4,Mali,7,11/26/2015
4,Mali,7,12/1/2015
4,Mali,7,12/2/2015
4,Mali,7,12/3/2015
4,Mali,7,12/9/2015
4,Mali,7,12/10/2015
4,Mali,7,12/11/2015
4,Mali,7,12/15/2015
4,Mali,7,12/16/2015
4,Mali,7,12/17/2015
4,Mali,7,12/22/2015
4,Mali,7,12/23/2015
4,Mali,7,12/29/2015
4,Mali,7,3/23/2016
5,Nigeria,15,8/29/2014
5,Nigeria,18,9/5/2014
5,Nigeria,19,9/8/2014
5,Nigeria,19,9/12/2014
5,Nigeria,19,9/16/2014
5,Nigeria,19,9/18/2014
5,Nigeria,19,9/22/2014
5,Nigeria,19,9/24/2014
5,Nigeria,19,9/26/2014
5,Nigeria,19,10/1/2014
5,Nigeria,19,10/3/2014
5,Nigeria,19,10/8/2014
5,Nigeria,19,10/10/2014
5,Nigeria,19,10/15/2014
5,Nigeria,19,10/17/2014
5,Nigeria,19,10/22/2014
5,Nigeria,19,10/25/2014
5,Nigeria,19,10/29/2014
5,Nigeria,19,10/31/2014
5,Nigeria,19,11/5/2014
5,Nigeria,19,11/7/2014
5,Nigeria,19,11/12/2014
5,Nigeria,19,11/14/2014
5,Nigeria,19,11/19/2014
5,Nigeria,19,11/21/2014
5,Nigeria,19,11/26/2014
5,Nigeria,19,12/1/2014
5,Nigeria,19,12/3/2014
5,Nigeria,19,12/10/2014
5,Nigeria,19,12/15/2014
5,Nigeria,19,12/17/2014
5,Nigeria,19,12/22/2014
5,Nigeria,19,12/23/2014
5,Nigeria,19,12/24/2014
5,Nigeria,19,12/26/2014
5,Nigeria,19,12/29/2014
5,Nigeria,19,12/30/2014
5,Nigeria,19,12/31/2014
5,Nigeria,19,1/2/2015
5,Nigeria,19,1/5/2015
5,Nigeria,19,1/6/2015
5,Nigeria,19,1/7/2015
5,Nigeria,19,1/14/2015
5,Nigeria,19,1/15/2015
5,Nigeria,19,1/16/2015
5,Nigeria,19,1/19/2015
5,Nigeria,19,1/20/2015
5,Nigeria,19,1/21/2015
5,Nigeria,19,1/22/2015
5,Nigeria,19,1/23/2015
5,Nigeria,19,1/26/2015
5,Nigeria,19,1/27/2015
5,Nigeria,19,1/28/2015
5,Nigeria,19,1/29/2015
5,Nigeria,19,1/30/2015
5,Nigeria,19,2/2/2015
5,Nigeria,19,2/3/2015
5,Nigeria,19,2/4/2015
5,Nigeria,19,2/5/2015
5,Nigeria,19,2/6/2015
5,Nigeria,19,2/10/2015
5,Nigeria,19,2/11/2015
5,Nigeria,19,2/12/2015
5,Nigeria,19,2/13/2015
5,Nigeria,19,2/16/2015
5,Nigeria,19,2/17/2015
5,Nigeria,19,2/18/2015
5,Nigeria,19,2/19/2015
5,Nigeria,19,2/20/2015
5,Nigeria,19,2/23/2015
5,Nigeria,19,2/25/2015
5,Nigeria,19,2/26/2015
5,Nigeria,19,2/27/2015
5,Nigeria,19,3/2/2015
5,Nigeria,19,3/4/2015
5,Nigeria,19,3/5/2015
5,Nigeria,19,3/6/2015
5,Nigeria,19,3/10/2015
5,Nigeria,19,3/11/2015
5,Nigeria,19,3/12/2015
5,Nigeria,19,3/13/2015
5,Nigeria,19,3/16/2015
5,Nigeria,19,3/17/2015
5,Nigeria,19,3/18/2015
5,Nigeria,19,3/20/2015
5,Nigeria,19,3/23/2015
5,Nigeria,19,3/24/2015
5,Nigeria,19,3/25/2015
5,Nigeria,19,3/26/2015
5,Nigeria,19,3/27/2015
5,Nigeria,19,4/7/2015
5,Nigeria,19,4/9/2015
5,Nigeria,19,4/13/2015
5,Nigeria,19,4/14/2015
5,Nigeria,19,4/15/2015
5,Nigeria,19,4/16/2015
5,Nigeria,19,4/17/2015
5,Nigeria,19,4/20/2015
5,Nigeria,19,4/21/2015
5,Nigeria,19,4/22/2015
5,Nigeria,19,4/23/2015
5,Nigeria,19,4/24/2015
5,Nigeria,19,4/27/2015
5,Nigeria,19,4/28/2015
5,Nigeria,19,4/30/2015
5,Nigeria,19,5/1/2015
5,Nigeria,19,5/4/2015
5,Nigeria,19,5/5/2015
5,Nigeria,19,5/6/2015
5,Nigeria,19,5/7/2015
5,Nigeria,19,5/8/2015
5,Nigeria,19,5/11/2015
5,Nigeria,19,5/12/2015
5,Nigeria,19,5/13/2015
5,Nigeria,19,5/14/2015
5,Nigeria,19,5/15/2015
5,Nigeria,19,5/18/2015
5,Nigeria,19,5/19/2015
5,Nigeria,19,5/20/2015
5,Nigeria,19,5/21/2015
5,Nigeria,19,5/22/2015
5,Nigeria,19,5/25/2015
5,Nigeria,19,5/26/2015
5,Nigeria,19,5/27/2015
5,Nigeria,19,5/28/2015
5,Nigeria,19,5/29/2015
5,Nigeria,19,6/1/2015
5,Nigeria,19,6/2/2015
5,Nigeria,19,6/3/2015
5,Nigeria,19,6/4/2015
5,Nigeria,19,6/5/2015
5,Nigeria,19,6/8/2015
5,Nigeria,19,6/9/2015
5,Nigeria,19,6/10/2015
5,Nigeria,19,6/11/2015
5,Nigeria,19,6/12/2015
5,Nigeria,19,6/15/2015
5,Nigeria,19,6/16/2015
5,Nigeria,19,6/17/2015
5,Nigeria,19,6/18/2015
5,Nigeria,19,6/19/2015
5,Nigeria,19,6/22/2015
5,Nigeria,19,6/23/2015
5,Nigeria,19,6/24/2015
5,Nigeria,19,6/25/2015
5,Nigeria,19,6/26/2015
5,Nigeria,19,6/29/2015
5,Nigeria,19,6/30/2015
5,Nigeria,19,7/1/2015
5,Nigeria,19,7/2/2015
5,Nigeria,19,7/3/2015
5,Nigeria,19,7/6/2015
5,Nigeria,19,7/7/2015
5,Nigeria,19,7/8/2015
5,Nigeria,19,7/9/2015
5,Nigeria,19,7/10/2015
5,Nigeria,19,7/13/2015
5,Nigeria,19,7/14/2015
5,Nigeria,19,7/15/2015
5,Nigeria,19,7/16/2015
5,Nigeria,19,7/17/2015
5,Nigeria,19,7/20/2015
5,Nigeria,19,7/21/2015
5,Nigeria,19,7/22/2015
5,Nigeria,19,7/23/2015
5,Nigeria,19,7/24/2015
5,Nigeria,19,7/27/2015
5,Nigeria,19,7/28/2015
5,Nigeria,19,7/29/2015
5,Nigeria,19,7/30/2015
5,Nigeria,19,7/31/2015
5,Nigeria,19,8/3/2015
5,Nigeria,19,8/4/2015
5,Nigeria,19,8/5/2015
5,Nigeria,19,8/6/2015
5,Nigeria,19,8/7/2015
5,Nigeria,19,8/10/2015
5,Nigeria,19,8/11/2015
5,Nigeria,19,8/12/2015
5,Nigeria,19,8/13/2015
5,Nigeria,19,8/14/2015
5,Nigeria,19,8/17/2015
5,Nigeria,19,8/18/2015
5,Nigeria,19,8/19/2015
5,Nigeria,19,8/20/2015
5,Nigeria,19,8/21/2015
5,Nigeria,19,8/24/2015
5,Nigeria,19,8/25/2015
5,Nigeria,19,8/26/2015
5,Nigeria,19,8/27/2015
5,Nigeria,19,8/28/2015
5,Nigeria,19,8/31/2015
5,Nigeria,19,9/1/2015
5,Nigeria,19,9/2/2015
5,Nigeria,19,9/3/2015
5,Nigeria,19,9/4/2015
5,Nigeria,19,9/7/2015
5,Nigeria,19,9/8/2015
5,Nigeria,19,9/9/2015
5,Nigeria,19,9/10/2015
5,Nigeria,19,9/11/2015
5,Nigeria,19,9/14/2015
5,Nigeria,19,9/15/2015
5,Nigeria,19,9/16/2015
5,Nigeria,19,9/17/2015
5,Nigeria,19,9/18/2015
5,Nigeria,19,9/21/2015
5,Nigeria,19,9/22/2015
5,Nigeria,19,9/23/2015
5,Nigeria,19,9/24/2015
5,Nigeria,19,9/25/2015
5,Nigeria,19,9/28/2015
5,Nigeria,19,9/29/2015
5,Nigeria,19,9/30/2015
5,Nigeria,19,10/1/2015
5,Nigeria,19,10/2/2015
5,Nigeria,19,10/5/2015
5,Nigeria,19,10/6/2015
5,Nigeria,19,10/7/2015
5,Nigeria,19,10/8/2015
5,Nigeria,19,10/9/2015
5,Nigeria,19,10/13/2015
5,Nigeria,19,10/15/2015
5,Nigeria,19,10/16/2015
5,Nigeria,19,10/20/2015
5,Nigeria,19,10/22/2015
5,Nigeria,19,10/23/2015
5,Nigeria,19,10/26/2015
5,Nigeria,19,10/27/2015
5,Nigeria,19,10/29/2015
5,Nigeria,19,10/30/2015
5,Nigeria,19,11/3/2015
5,Nigeria,19,11/5/2015
5,Nigeria,19,11/6/2015
5,Nigeria,19,11/10/2015
5,Nigeria,19,11/11/2015
5,Nigeria,19,11/12/2015
5,Nigeria,19,11/16/2015
5,Nigeria,19,11/17/2015
5,Nigeria,19,11/20/2015
5,Nigeria,19,11/24/2015
5,Nigeria,19,11/26/2015
5,Nigeria,19,12/1/2015
5,Nigeria,19,12/2/2015
5,Nigeria,19,12/3/2015
5,Nigeria,19,12/9/2015
5,Nigeria,19,12/10/2015
5,Nigeria,19,12/11/2015
5,Nigeria,19,12/15/2015
5,Nigeria,19,12/16/2015
5,Nigeria,19,12/17/2015
5,Nigeria,19,12/22/2015
5,Nigeria,19,12/23/2015
5,Nigeria,19,12/29/2015
5,Nigeria,19,3/23/2016
